ID,NAME,ALT_NAME,ADDRESS,ZIP,TELEPHONE,STATUS,POPULATION,SOURCE,SOURCEDATE,WEBSITE,BEDS,TRAUMA,HELIPAD
9561938,SARAH BUSH LINCOLN HEALTH CENTER,NOT AVAILABLE,1000 HEALTH CENTER DRIVE P O BOX 372,61938,2172582572,OPEN,118,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/19 0:00,http://www.sarahbush.org,118,NOT AVAILABLE,TRUE
11479512,MITCHELL COUNTY HOSPITAL,NOT AVAILABLE,997 WEST INTERSTATE 20,79512,3257283431,OPEN,25,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,9/3/19 0:00,http://www.mitchellcountyhospital.com,25,LEVEL IV,TRUE
19276360,ELECTRA MEMORIAL HOSPITAL,NOT AVAILABLE,1207 S. BAILEY STREET,76360,9404953981,OPEN,25,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,9/3/19 0:00,http://www.electrahospital.com,25,LEVEL IV,FALSE
24479521,HASKELL MEMORIAL HOSPITAL,NOT AVAILABLE,NORTH 1ST STREET,79521,9408642621,OPEN,25,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,9/3/19 0:00,http://haskellhospital.com/,25,NOT AVAILABLE,TRUE
5221133,NORTHWEST HOSPITAL CENTER,NOT AVAILABLE,5401 OLD COURT RD,21133,4105215995,OPEN,253,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,8/9/19 0:00,http://www.lifebridgehealth.org/northwest/northwest1.aspx,253,NOT AVAILABLE,FALSE
8738120,BAPTIST MEMORIAL HOSPITAL,NOT AVAILABLE,6019 WALNUT GROVE ROAD,38120,9012265000,OPEN,927,https://apps.health.tn.gov/facilitylistings,8/10/19 0:00,http://www.baptistonline.org/memphis/,927,NOT AVAILABLE,TRUE
160169,ALEXIAN BROTHERS BEHAVIORAL HEALTH HOSPITAL,NOT AVAILABLE,1650 MOON LAKE BOULEVARD,60169,8478821600,OPEN,141,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/19 0:00,http://www.abbhh.org,141,NOT AVAILABLE,TRUE
260640,AURORA CHICAGO LAKESHORE HOSPITAL LLC - DBA AURORA CHICAGO LAKESHORE HOSPITAL,NOT AVAILABLE,4840 N. MARINE DRIVE,60640,7738789700,OPEN,115,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/19 0:00,http://www.chicagolakeshorehospital.com,115,NOT AVAILABLE,FALSE
50177480,SWEENY COMMUNITY HOSPITAL,NOT AVAILABLE,305 NORTH MCKINNEY STREET,77480,9795481598,OPEN,20,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,9/3/19 0:00,http://www.sweenyhospital.org,20,LEVEL IV,FALSE
1960521,RML HEALTH PROVIDERS LTD PARTNERSHIP - DBA RML HINSDALE,NOT AVAILABLE,5601 SOUTH COUNTY LINE ROAD,60521,6302864123,OPEN,87,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/19 0:00,http://www.rmlspecialtyhospital.org,87,NOT AVAILABLE,FALSE
2360608,SCHWAB REHABILITATION CENTER,NOT AVAILABLE,1401 SOUTH CALIFORNIA BOULEVARD,60608,7735222010,OPEN,101,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/19 0:00,http://www.schwabrehab.org,101,NOT AVAILABLE,FALSE
3160641,KINDRED HOSPITAL - CENTRAL CHICAGO,NOT AVAILABLE,4058 WEST MELROSE STREET,60641,7734815708,OPEN,54,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/19 0:00,http://www.khchicagocentral.com,54,NOT AVAILABLE,FALSE
56179095,COLLINGSWORTH GENERAL HOSPITAL,NOT AVAILABLE,1013 15TH STREET,79095,8064472521,OPEN,16,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,9/3/19 0:00,http://www.collingsworthgeneral.net,16,LEVEL IV,TRUE
3860141,EDWARD HINES JR. VETERANS AFFAIRS HOSPITAL,NOT AVAILABLE,5000 SOUTH FIFTH AVENUE,60141,7082028387,OPEN,450,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/19 0:00,http://www.hines.va.gov/,450,NOT AVAILABLE,TRUE
12160153,FOSTER G MCGAW HOSPITAL LOYOLA UNIVERSITY MEDICAL CENTER,NOT AVAILABLE,2160 S 1ST AVENUE,60141,7082169000,OPEN,485,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/19 0:00,http://www.loyolamedicine.org/medical_services/index.cfm,485,LEVEL I,TRUE
13861727,WARNER HOSPITAL AND HEALTH SERVICES,NOT AVAILABLE,422 W WHITE ST,61727,2179359571,OPEN,25,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/19 0:00,http://www.djwhospital.org,25,NOT AVAILABLE,FALSE
5925951,SUMMERS COUNTY ARH HOSPITAL,SUMMERS COUNTY ARH HOSPITAL,TERRACE STREET P O BOX 940,25951,3044661000,OPEN,25,https://ohflac.wvdhhr.org/apps/lookup/facilitysearch,8/10/19 0:00,http://www.arh.org/locations/summers_county.aspx,25,LEVEL IV,TRUE
7040202,NORTON HOSPITAL,NOT AVAILABLE,200 EAST CHESTNUT STREET,40202,5026298000,OPEN,370,https://chfs.ky.gov/agencies/os/oig/dhc/documents/directories/hospital_directory.pdf,8/11/19 0:00,http://www.nortonhealthcare.com/nortonhospital,370,NOT AVAILABLE,TRUE
194629210,SOUTH CAROLINA SEXUALLY VIOLENT PREDATOR TREATMENT PROGRAM,NOT AVAILABLE,4546 BROAD RIVER RD,29210,8035450301,OPEN,-999,http://www.scdhec.gov/health/fhpf/healthfacilityregulationslicensing/healthcarefacilitylicensing/licensedfacilitiesbytype/,3/17/20 0:00,https://wellpathcare.com/recovery-solutions-locations/south-carolina-sexually-violent-predator-treatment-program-scvptp/,268,NOT AVAILABLE,FALSE
4526452,STONEWALL JACKSON MEMORIAL HOSPITAL,STONEWALL JACKSON MEMORIAL HOSPITAL,230 HOSPITAL PLAZA,26452,3042698080,OPEN,70,https://ohflac.wvdhhr.org/apps/lookup/facilitysearch,8/10/19 0:00,http://www.stonewallhospital.com,70,LEVEL IV,TRUE
7626537,PRESTON MEMORIAL HOSPITAL,NOT AVAILABLE,150 MEMORIAL DRIVE,26537,3043291400,OPEN,25,https://ohflac.wvdhhr.org/apps/lookup/facilitysearch,8/10/19 0:00,https://www.prestonmemorial.org/,25,LEVEL IV,TRUE
2762703,ST JOHNS HOSPITAL,NOT AVAILABLE,800 E CARPENTER ST,62702,2175446464,OPEN,434,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/19 0:00,www.st-johns.org,434,LEVEL I LEVEL II PEDIATRIC,TRUE
6142167,MONROE COUNTY MEDICAL CENTER,NOT AVAILABLE,529 CAPP HARLAN RD,42167,2704879231,OPEN,49,https://chfs.ky.gov/agencies/os/oig/dhc/documents/directories/hospital_directory.pdf,8/11/19 0:00,http://www.mcmccares.com,49,NOT AVAILABLE,TRUE
9340353,SAINT JOSEPH MOUNT STERLING,NOT AVAILABLE,225 FALCON DRIVE,40353,8594975018,OPEN,42,https://chfs.ky.gov/agencies/os/oig/dhc/documents/directories/hospital_directory.pdf,8/11/19 0:00,http://www.sjhlex.org/system-locations-saint-joseph-mount-sterling-mount-sterling-ky,42,NOT AVAILABLE,TRUE
2526354,GRAFTON CITY HOSPITAL,GRAFTON CITY HOSPITAL,1 HOSPITAL PLAZA,26354,3042650400,OPEN,101,https://ohflac.wvdhhr.org/apps/lookup/facilitysearch,8/10/19 0:00,http://www.graftonhospital.com,25,NOT AVAILABLE,TRUE
473651,ELKVIEW GENERAL HOSPITAL,NOT AVAILABLE,429 WEST ELM STREET,73651,5807263324,OPEN,38,https://www.ok.gov/health/protective_health/medical_facilities_service/,8/10/19 0:00,www.elkviewhospital.com/,38,LEVEL IV,TRUE
2474953,EASTERN OKLAHOMA MEDICAL CENTER,NOT AVAILABLE,105 WALL STREET,74953,9186478161,OPEN,43,https://www.ok.gov/health/protective_health/medical_facilities_service/,8/10/19 0:00,http://www.eomchospital.com,43,LEVEL IV,FALSE
373034,EDMOND -AMG SPECIALTY HOSPITAL,NOT AVAILABLE,1100 EAST NINTH STREET,73034,4053595118,OPEN,37,https://www.ok.gov/health/protective_health/medical_facilities_service/,8/10/19 0:00,http://www.amgedmond.com/,37,NOT AVAILABLE,FALSE
761021,KATHERINE SHAW BETHEA HOSPITAL,NOT AVAILABLE,403 E 1ST ST,61021,8152885531,OPEN,80,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/19 0:00,http://www.ksbhospital.com,80,NOT AVAILABLE,TRUE
7861764,SAINT JAMES HOSPITAL,NOT AVAILABLE,2500 WEST REYNOLDS STREET,61764,8158422828,OPEN,42,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/19 0:00,http://www.osfsaintjames.org/,42,NOT AVAILABLE,TRUE
1673120,LAKESIDE WOMEN'S HOSPITAL,NOT AVAILABLE,11200 NORTH PORTLAND AVENUE,73120,4059361500,OPEN,23,https://www.ok.gov/health/protective_health/medical_facilities_service/,8/10/19 0:00,http://www.lakeside-wh.net,23,NOT AVAILABLE,FALSE
4073034,INTEGRIS HEALTH EDMOND,NOT AVAILABLE,4801 INTEGRIS PARKWAY,73034,4056573000,OPEN,40,https://www.ok.gov/health/protective_health/medical_facilities_service/,8/10/19 0:00,http://integrisok.com/edmond,40,LEVEL III,FALSE
3473120,NORTHWEST SURGICAL HOSPITAL,NOT AVAILABLE,9204 NORTH MAY AVENUE,73120,4058481918,OPEN,9,https://www.ok.gov/health/protective_health/medical_facilities_service/,8/10/19 0:00,http://nwsurgicalokc.com/,9,NOT AVAILABLE,FALSE
2073114,MCBRIDE ORTHOPEDIC HOSPITAL,NOT AVAILABLE,9600 BROADWAY EXTENSION,73114,4054862100,OPEN,74,https://www.ok.gov/health/protective_health/medical_facilities_service/,8/10/19 0:00,http://www.mcbrideclinicorthopedichospital.com,68,LEVEL IV,FALSE
941008,CARROLL COUNTY MEMORIAL HOSPITAL,NOT AVAILABLE,309 ELEVENTH STREET,41008,5027324321,OPEN,25,https://chfs.ky.gov/agencies/os/oig/dhc/documents/directories/hospital_directory.pdf,8/11/19 0:00,http://www.ccmhosp.com,25,NOT AVAILABLE,TRUE
4742502,LAKE CUMBERLAND REGIONAL HOSPITAL,NOT AVAILABLE,305 LANGDON STREET,42502,6066797441,OPEN,295,https://chfs.ky.gov/agencies/os/oig/dhc/documents/directories/hospital_directory.pdf,8/11/19 0:00,http://www.lakecumberlandhospital.com,283,NOT AVAILABLE,TRUE
9173129,SURGICAL HOSPITAL OF OKLAHOMA,NOT AVAILABLE,100 SE 59TH STREET,73129,4056349300,OPEN,12,https://www.ok.gov/health/protective_health/medical_facilities_service/,8/10/19 0:00,http://www.sh-ok.com/,12,NOT AVAILABLE,FALSE
13573141,CEDAR RIDGE,NOT AVAILABLE,6501 NE 50TH STREET,73141,4056056111,OPEN,116,https://www.ok.gov/health/protective_health/medical_facilities_service/,8/10/19 0:00,http://www.cedarridgebhs.com,116,NOT AVAILABLE,FALSE
8162521,ST MARYS HOSPITAL,NOT AVAILABLE,1800 E LAKE SHORE DR,62521,2174647000,OPEN,-999,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/19 0:00,https://www.stmarysdecatur.com/,244,NOT AVAILABLE,TRUE
14062088,COMMUNITY MEMORIAL HOSPITAL,NOT AVAILABLE,400 CALDWELL,62088,6186352200,OPEN,25,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/19 0:00,http://www.stauntonhospital.org,25,NOT AVAILABLE,TRUE
262002,ALTON MEMORIAL HOSPITAL,NOT AVAILABLE,ONE MEMORIAL DRIVE,62002,6184637300,OPEN,253,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/19 0:00,http://www.altonmemorialhospital.org,253,NOT AVAILABLE,TRUE
2662002,OSF SAINT ANTHONY'S HEALTH CENTER,NOT AVAILABLE,ST ANTHONY'S WAY,62002,6184652571,OPEN,199,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/19 0:00,http://www.sahc.org,199,NOT AVAILABLE,TRUE
3321601,UNIVERSITY OF MD SHORE MEDICAL CENTER AT EASTON,MEMORIAL HOSPITAL AT EASTON,219 S WASHINGTON ST,21601,4108221000,OPEN,132,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,8/9/19 0:00,http://www.shorehealth.org/services/mhe/,132,NOT AVAILABLE,TRUE
5873120,OKLAHOMA HEART HOSPITAL,NOT AVAILABLE,4050 WEST MEMORIAL ROAD,73120,4056083300,OPEN,99,https://www.ok.gov/health/protective_health/medical_facilities_service/,8/10/19 0:00,http://www.okheart.com,98,LEVEL IV,FALSE
9573008,THE CHILDREN'S CENTER,NOT AVAILABLE,6800 NW 39TH EXPRESSWAY,73008,4057896711,OPEN,120,https://www.ok.gov/health/protective_health/medical_facilities_service/,8/10/19 0:00,http://www.thechildrens-center.org,160,NOT AVAILABLE,FALSE
1642064,CRITTENDEN COUNTY HOSPITAL,NOT AVAILABLE,520 WEST GUM STREET,42064,2709655281,OPEN,48,https://chfs.ky.gov/agencies/os/oig/dhc/documents/directories/hospital_directory.pdf,8/11/19 0:00,http://www.crittenden-health.org,48,NOT AVAILABLE,TRUE
5621157,CARROLL HOSPITAL CENTER,NOT AVAILABLE,200 MEMORIAL AVE,21157,4108716900,OPEN,189,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,8/9/19 0:00,http://www.carrollhospitalcenter.org,189,NOT AVAILABLE,TRUE
4240031,KENTUCKY CORRECTIONAL PSYCHIATRIC CENTER,NOT AVAILABLE,1612 DAWKINS ROAD,40031,5022227161,OPEN,97,https://chfs.ky.gov/agencies/os/oig/dhc/documents/directories/hospital_directory.pdf,8/11/19 0:00,http://kentucky.gov/pages/home.aspx,97,NOT AVAILABLE,TRUE
7173075,PAULS VALLEY GENERAL HOSPITAL,NOT AVAILABLE,100 VALLEY DRIVE,73075,4052385501,OPEN,64,https://www.ok.gov/health/protective_health/medical_facilities_service/,8/10/19 0:00,http://www.pvgh.net,64,LEVEL IV,TRUE
7473080,PURCELL MUNICIPAL HOSPITAL,NOT AVAILABLE,1500 NORTH GREEN AVENUE,73080,4055276524,OPEN,39,https://www.ok.gov/health/protective_health/medical_facilities_service/,8/10/19 0:00,http://www.purcellhospital.com,39,LEVEL IV,TRUE
11573448,MERCY HEALTH -LOVE COUNTY,NOT AVAILABLE,300 WANDA STREET,73448,5802763347,OPEN,25,https://www.ok.gov/health/protective_health/medical_facilities_service/,8/10/19 0:00,http://www.mercyhealthlovecounty.com,25,LEVEL IV,TRUE
6621613,UNIVERSITY OF MD SHORE MEDICAL CTR AT DORCHESTER,DORCHESTER GENERAL HOSPITAL,300 BRYN STREET,21613,4102285511,OPEN,38,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,8/9/19 0:00,https://em.umaryland.edu/page/hospitals/dorchester_general,46,NOT AVAILABLE,TRUE
11673044,MERCY HOSPITAL LOGAN COUNTY,NOT AVAILABLE,200 SOUTH ACADEMY ROAD,73044,4052826700,OPEN,25,https://www.ok.gov/health/protective_health/medical_facilities_service/,8/10/19 0:00,https://www.mercy.net/practice/mercy-hospital-logan-county,25,LEVEL IV,TRUE
12574864,PRAGUE COMMUNITY HOSPITAL,NOT AVAILABLE,1322 KLABZUBA AVENUE,74864,4055674922,OPEN,25,https://www.ok.gov/health/protective_health/medical_facilities_service/,8/10/19 0:00,http://www.praguehospital.com,25,LEVEL IV,FALSE
13474079,STROUD REGIONAL MEDICAL CENTER,NOT AVAILABLE,2308 HIGHWAY 66 WEST STROUD,74079,9189683571,OPEN,25,https://www.ok.gov/health/protective_health/medical_facilities_service/,8/10/19 0:00,stroudhospital.com/,25,LEVEL IV,TRUE
1460187,MARIANJOY REHABILITATION CENTER,NOT AVAILABLE,26 WEST 171 ROOSEVELT ROAD,60187,6304624000,OPEN,128,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/19 0:00,http://www.marianjoy.org,128,NOT AVAILABLE,FALSE
11973573,JEFFERSON COUNTY HOSPITAL,NOT AVAILABLE,HIGHWAY 70 AND 81,73573,5802282344,OPEN,25,https://www.ok.gov/health/protective_health/medical_facilities_service/,8/10/19 0:00,http://www.jeffersoncountyhospital.net,18,LEVEL IV,TRUE
11174848,HOLDENVILLE GENERAL HOSPITAL,NOT AVAILABLE,100 MCDOUGAL DRIVE,74848,4053794200,OPEN,25,https://www.ok.gov/health/protective_health/medical_facilities_service/,8/10/19 0:00,http://www.holdenvillegeneral.org,25,LEVEL IV,TRUE
4421811,ATLANTIC GENERAL HOSPITAL,NOT AVAILABLE,9733 HEALTHWAY DRIVE,21811,4106419600,OPEN,45,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,8/9/19 0:00,http://www.atlanticgeneral.org,45,NOT AVAILABLE,TRUE
3173550,HARMON MEMORIAL HOSPITAL,NOT AVAILABLE,400 EAST CHESTNUT STREET,73550,5806883363,OPEN,25,https://www.ok.gov/health/protective_health/medical_facilities_service/,8/10/19 0:00,http://harmonhospital.com/,25,LEVEL IV,TRUE
183729461,ROPER ST FRANCIS BERKELEY HOSPITAL,NOT AVAILABLE,100 CALLEN BLVD,29461,8545293002,OPEN,-999,http://www.scdhec.gov/health/fhpf/healthfacilityregulationslicensing/healthcarefacilitylicensing/licensedfacilitiesbytype/,3/17/20 0:00,https://www.rsfh.com/berkeley-hospital/,50,NOT AVAILABLE,FALSE
82232827,NEMOURS CHILDREN'S HOSPITAL,NOT AVAILABLE,13535 NEMOURS PKWY,32827,4075674000,OPEN,100,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,8/15/19 0:00,http://www.nemours.org/about/location/nchorlando.html,100,NOT AVAILABLE,TRUE
25377002,ST. JOSEPH MEDICAL CENTER,NOT AVAILABLE,1401 ST JOSEPH PARKWAY,77002,7137565007,OPEN,744,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,9/3/19 0:00,http://www.sjmctx.com,744,LEVEL III,TRUE
25777090,HCA HOUSTON HEALTHCARE NORTHWEST MEDICAL CENTER,NOT AVAILABLE,710 FM 1960 WEST,77090,2814401000,OPEN,430,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,9/3/19 0:00,http://www.hnmc.com,430,LEVEL III,TRUE
26277008,MEMORIAL HERMANN GREATER HEIGHTS HOSPITAL,NOT AVAILABLE,1635 NORTH LOOP WEST,77008,7138672000,OPEN,260,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,9/3/19 0:00,http://www.memorialhermann.org/locations/northwest/,260,LEVEL III,TRUE
12073460,MERCY HOSPITAL TISHOMINGO,NOT AVAILABLE,1000 SOUTH BYRD STREET,73460,5803712327,OPEN,25,https://www.ok.gov/health/protective_health/medical_facilities_service/,8/10/19 0:00,http://www.mercy.net/,25,LEVEL IV,TRUE
6259756,MONTANA STATE HOSPITAL,NOT AVAILABLE,WARM SPRINGS CAMPUS,59756,4066937000,OPEN,174,http://dphhs.mt.gov/qad/healthcarefacilitieslist,8/9/19 0:00,http://www.msh.mt.gov,174,NOT AVAILABLE,FALSE
10466213,PINNACLE REGIONAL HOSPITAL INC,BLUE VALLEY HOSPITAL INC,12850 METCALF AVENUE,66213,9132202866,OPEN,4,http://www.kdheks.gov/bhfr/fac_list/,8/16/19 0:00,http://www.bluevalleyhospital.com/,4,NOT AVAILABLE,FALSE
33077566,CHI ST LUKES HEALTH - BRAZOSPORT,BRAZOSPORT REGIONAL HEALTH SYSTEM,100 MEDICAL DRIVE,77566,9792974411,OPEN,175,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,9/3/19 0:00,http://www.brhstx.org,175,LEVEL III,TRUE
33378045,DOCTORS HOSPITAL OF LAREDO,NOT AVAILABLE,10700 MCPHERSON ROAD,78045,9565232000,OPEN,180,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,9/3/19 0:00,http://www.doctorshosplaredo.com,180,LEVEL III,TRUE
34677351,CHI ST LUKES HEALTH - MEMORIAL LIVINGSTON,MEMORIAL MEDICAL CENTER - LIVINGSTON,1717 U.S. 59 LOOP NORTH,77351,9363298700,OPEN,66,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,9/3/19 0:00,http://www.memorialhealth.us/centers/livingston,66,LEVEL IV,TRUE
94051031,FLOYD VALLEY HOSPITAL,NOT AVAILABLE,714 LINCOLN ST NE,51031,7125467871,OPEN,25,https://dia-hfd.iowa.gov/dia_hfd/ctlentitysearch.do,8/9/19 0:00,http://www.floydvalleyhospital.org,25,LEVEL IV,FALSE
37378504,LIFECARE HOSPITALS OF SOUTH TEXAS - MCALLEN NORTH,NOT AVAILABLE,5101 NORTH JACKSON ROAD,78504,9569267000,CLOSED,32,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,1/9/17 0:00,http://www.lifecare-hospitals.com/hospital/southtexas,32,NOT AVAILABLE,FALSE
37475069,MEDICAL CITY MCKINNEY,COLUMBIA MEDICAL CENTER OF MCKINNEY SUBSIDIARY L.P.,4500 MEDICAL CENTER DRIVE,75069,9725478001,OPEN,157,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,9/3/19 0:00,http://www.medicalcenterofmckinney.com,157,LEVEL III,TRUE
40276180,MEDICAL CITY NORTH HILLS,NORTH HILLS HOSPITAL,4401 BOOTH CALLOWAY ROAD,76180,8172551000,OPEN,176,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,9/3/19 0:00,http://northhillshospital.com/,176,LEVEL III,TRUE
100361265,TRINITY MEDICAL CENTER - 7TH STREET CAMPUS - DBA TRINITY MOLINE,NOT AVAILABLE,500 JOHN DEERE ROAD 7TH STREET CAMPUS,61265,3097795000,OPEN,-999,https://data.illinois.gov/dataset/410idph_hospital_directory,9/19/19 0:00,NOT AVAILABLE,0,NOT AVAILABLE,TRUE
50277479,MEMORIAL HERMANN SUGAR LAND,NOT AVAILABLE,17500 WEST GRAND PARKWAY SOUTH,77479,2817255202,OPEN,147,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,9/3/19 0:00,http://www.memorialhermann.org,147,LEVEL IV,TRUE
54576384,WILBARGER GENERAL HOSPITAL,NOT AVAILABLE,920 HILLCREST DRIVE,76384,9405529351,OPEN,47,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,9/3/19 0:00,http://www.wghospital.com,47,LEVEL IV,TRUE
55577598,HCA HOUSTON HEALTHCARE CLEAR LAKE,NOT AVAILABLE,500 MEDICAL CENTER BOULEVARD,77598,2813322511,OPEN,531,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,9/3/19 0:00,http://www.clearlakermc.com,531,LEVEL II,TRUE
58175231,TEXAS HEALTH PRESBYTERIAN HOSPITAL DALLAS,NOT AVAILABLE,8200 WALNUT HILL LANE,75231,2143456789,OPEN,888,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,9/3/19 0:00,http://www.texashealth.org,888,LEVEL II,TRUE
59478503,LIFECARE HOSPITALS OF SOUTH TEXAS - MCALLEN SOUTH,NOT AVAILABLE,2001 SOUTH M STREET,78503,9566884300,CLOSED,62,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,1/9/17 0:00,http://www.lifecare-hospitals.com/hospital/southtexas,62,NOT AVAILABLE,FALSE
133877380,APOLLO HOSPITAL,NOT AVAILABLE,9201 PINECROFT,77380,8553532201,CLOSED,5,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,1/9/17 0:00,http://apollohospitaltexas.com/,5,NOT AVAILABLE,FALSE
110987106,UNM CHILDREN'S PSYCHIATRIC CENTER,NOT AVAILABLE,1001 YALE BLVD NE,87106,5052722890,OPEN,35,http://providersearch.health.state.nm.us/,8/9/19 0:00,http://hospitals.unm.edu/cpc/,35,NOT AVAILABLE,FALSE
42,NORTHEAST METHODIST HOSPITAL,NOT AVAILABLE,12412 JUDSON RD,78233,2107577000,OPEN,179,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,9/3/19 0:00,http://sahealth.com/locations/northeast-methodist-hospital/,179,LEVEL IV,TRUE
43,MISSION TRAIL BAPTIST HOSPITAL-ER,NOT AVAILABLE,3333 RESEARCH PLZ,78235,2102973600,OPEN,110,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,9/3/19 0:00,http://www.baptisthealthsystem.com/baptist-locations/mission-trail-baptist-hospital,110,LEVEL IV,TRUE
6379714,PERMIAN REGIONAL MEDICAL CENTER,NOT AVAILABLE,720 NORTHEAST HOSPITAL DRIVE,79714,4324642103,OPEN,34,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,9/3/19 0:00,http://www.permianregional.com,34,LEVEL IV,TRUE
7677833,BAYLOR SCOTT & WHITE HOSPITAL - BRENHAM,NOT AVAILABLE,700 MEDICAL PARKWAY,77833,9793375000,OPEN,60,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,9/3/19 0:00,http://www.swbrenham.org,60,LEVEL IV,TRUE
131074538,MARY HURLEY HOSPITAL,COAL COUNTY GENERAL HOSPITAL,6 NORTH COVINGTON AVENUE,74538,5809272327,OPEN,20,https://www.ok.gov/health/protective_health/medical_facilities_service/,8/10/19 0:00,http://www.ccghospital.com/hospital/,20,LEVEL IV,TRUE
132697504,ASANTE ROGUE REGIONAL MEDICAL CENTER,NOT AVAILABLE,2825 E BARNETT ROAD,97504,0,OPEN,378,https://public.health.oregon.gov/providerpartnerresources/healthcareprovidersfacilities/healthcarehealthcareregulationqualityimprovement/pages/forms.aspx#hospital,8/10/19 0:00,http://www.asante.org/,378,LEVEL II,TRUE
15075243,FOREST PARK MEDICAL CENTER,NOT AVAILABLE,11990 NORTH CENTRAL EXPRESSWAY,75243,9722341900,CLOSED,84,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,1/9/17 0:00,http://www.forestparkmc.com/,84,NOT AVAILABLE,FALSE
133397124,KAISER FOUNDATION HOSPITAL - WESTSIDE,NOT AVAILABLE,2875 NW STUCKI AVE,97124,0,OPEN,-999,https://public.health.oregon.gov/providerpartnerresources/healthcareprovidersfacilities/healthcarehealthcareregulationqualityimprovement/pages/forms.aspx#hospital,8/10/19 0:00,https://healthy.kaiserpermanente.org,0,NOT AVAILABLE,FALSE
81977904,DETAR NORTH,NOT AVAILABLE,101 MEDICAL DRIVE,77904,3615736100,OPEN,115,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,9/3/19 0:00,http://www.detar.com/detar-healthcare-system/home.aspx,115,LEVEL IV,TRUE
15576234,WISE REGIONAL HEALTH SYSTEM,NOT AVAILABLE,609 MEDICAL CENTER DR,76234,9406275921,OPEN,99,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,9/3/19 0:00,http://www.wiseregional.com,99,LEVEL IV,TRUE
156747905,LAFAYETTE REGIONAL REHABILITATION HOSPITAL,NOT AVAILABLE,950 PARK EAST BLVD,47905,7654474040,OPEN,40,http://www.in.gov/isdh/reports/qamis/hosdir,8/16/19 0:00,NOT AVAILABLE,40,NOT AVAILABLE,FALSE
27477065,CYPRESS FAIRBANKS MEDICAL CENTER,NOT AVAILABLE,10655 STEEPLETOP DRIVE,77065,2819493689,OPEN,180,https://hhs.texas.gov/doing-business-hhs/provider-portals/health-care-facilities-regulation,9/3/19 0:00,http://www.cyfairhospital.com,180,LEVEL III,TRUE
