ZIP,COUNTY,CITY,STATE
14609,MONROE,ROCHESTER,NY
12561,ULSTER,NEW PALTZ,NY
10940,ORANGE,MIDDLETOWN,NY
11103,QUEENS,ASTORIA,NY
11778,SUFFOLK,ROCKY POINT,NY
10018,NEW YORK,NEW YORK,NY
13368,LEWIS,LYONS FALLS,NY
12566,ORANGE,PINE BUSH,NY
11050,NASSAU,PORT WASHINGTON,NY
14559,MONROE,SPENCERPORT,NY
94559,ALBANY,NAPA,CA
12015,GREENE,ATHENS,NY
12197,OTSEGO,WORCESTER,NY
11435,QUEENS,JAMAICA,NY
12110,ALBANY,LATHAM,NY
10965,ROCKLAND,PEARL RIVER,NY
11731,SUFFOLK,E NORTHPORT,NY
11692,QUEENS,ARVENE,NY
12508,DUTCHESS,BEACON,NY
12154,RENSSELAER,SCHAGHTICOKE,NY
11222,KINGS,BROOKLYN,NY
11581,NASSAU,VALLEY STREAM,NY
12305,SCHENECTADY,SCHENECTADY,NY
14551,WAYNE,SODUS,NY
11954,SUFFOLK,MONTAUK,NY
11434,QUEENS,JAMAICA,NY
12845,WARREN,LAKE GEORGE,NY
12847,HAMILTON,LONG LAKE,NY
11755,SUFFOLK,LAKE GROVE,NY
11741,SUFFOLK,HOLBROOK,NY
13754,DELAWARE,DEPOSIT,NY
10606,WESTCHESTER,WHITE PLAINS,NY
11101,QUEENS,LONG ISLAND CITY,NY
13624,JEFFERSON,CLAYTON,NY
11976,SUFFOLK,WATER MILL,NY
12065,SARATOGA,CLIFTON PARK,NY
14441,YATES,DRESDEN,NY
14738,CHAUTAUQUA,FREWSBURG,NY
11238,KINGS,BROOKLYN,NY
11576,NASSAU,ROSLYN,NY
14422,GENESEE,BYRON,NY
10013,NEW YORK,NEW YORK,NY
12306,SCHENECTADY,ROTTERDAM,NY
12189,ALBANY,WATERVLIET,NY
12158,ALBANY,SELKIRK,NY
11232,KINGS,BROOKLYN,NY
95425,ALBANY,CLOVERDALE,CA
12828,WASHINGTON,FORT EDWARD,NY
11754,SUFFOLK,KINGS PARK,NY
12528,ULSTER,HIGHLAND,NY
11944,SUFFOLK,GREENPORT,NY
12944,CLINTON,KEESEVILLE,NY
11368,QUEENS,CORONA,NY
10040,NEW YORK,NEW YORK,NY
11566,NASSAU,NORTH MERRICK,NY
11106,QUEENS,ASTORIA,NY
10562,WESTCHESTER,OSSINING,NY
10458,BRONX,BRONX,NY
14891,SCHUYLER,WATKINS GLEN,NY
11358,QUEENS,FLUSHING,NY
11725,SUFFOLK,COMMACK,NY
10166,NEW YORK,NEW YORK,NY
14748,CATTARAUGUS,KILL BUCK,NY
11372,QUEENS,JACKSON HEIGHTS,NY
14624,MONROE,GATES,NY
14525,GENESEE,PAVILION,NY
11590,NASSAU,WESTBURY,NY
12571,DUTCHESS,RED HOOK,NY
10307,RICHMOND,STATEN ISLAND,NY
11003,NASSAU,ELMONT,NY
11950,SUFFOLK,MASTIC,NY
12822,SARATOGA,CORINTH,NY
10453,BRONX,BRONX,NY
13090,ONONDAGA,LIVERPOOL,NY
10464,BRONX,BRONX,NY
14731,CATTARAUGUS,ELLICOTTVILLE,NY
12701,SULLIVAN,MONTICELLO,NY
11433,QUEENS,JAMAICA,NY
10017,NEW YORK,NEW YORK,NY
12406,DELAWARE,MIDDLETOWN,NY
10941,ORANGE,MIDDLETOWN,NY
10465,BRONX,BRONX,NY
11224,KINGS,BROOKLYN,NY
13031,ONONDAGA,CAMILLUS,NY
14068,ERIE,AMHERST,NY
11001,NASSAU,FLORAL PARK,NY
10475,BRONX,BRONX,NY
14468,MONROE,HILTON,NY
11784,SUFFOLK,SELDEN,NY
14075,ERIE,HAMBURG,NY
12182,RENSSELAER,TROY,NY
14589,WAYNE,WILLIAMSON,NY
11379,QUEENS,MIDDLE VILLAGE,NY
14590,WAYNE,WOLCOTT,NY
94607,ALBANY,OAKLAND,CA
10022,NEW YORK,NEW YORK,NY
95684,ALBANY,SOMERSET,CA
10002,NEW YORK,NEW YORK,NY
13102,TOMPKINS,MCLEAN,NY
12164,HAMILTON,SPECULATOR,NY
10566,WESTCHESTER,PEEKSKILL,NY
12009,ALBANY,ALTAMONT,NY
14532,ONTARIO,PHELPS,NY
11218,KINGS,BROOKLYN,NY
11226,KINGS,BROOKLYN,NY
14150,ERIE,TONAWANDA,NY
11596,NASSAU,WILLISTON PARK,NY
14612,MONROE,ROCHESTER,NY
95492,ALBANY,WINDSOR,CA
14450,MONROE,FAIRPORT,NY
11418,QUEENS,RICHMOND HILL,NY
10033,NEW YORK,NEW YORK,NY
11365,QUEENS,FLUSHING,NY
11520,NASSAU,FREEPORT,NY
13439,OTSEGO,RICHFIELD SPRINGS,NY
11366,QUEENS,FLUSHING,NY
12147,ALBANY,RENSSELAERVILLE,NY
13340,ONEIDA,ROME,NY
11249,KINGS,BROOKLYN,NY
10455,BRONX,BRONX,NY
11801,NASSAU,HICKSVILLE,NY
12870,ESSEX,SCHROON LAKE,NY
12205,ALBANY,COLONIE,NY
13118,CAYUGA,MORAVIA,NY
97114,ALBANY,DAYTON,OR
10523,WESTCHESTER,ELMSFORD,NY
12020,SARATOGA,MALTA,NY
11971,SUFFOLK,SOUTHOLD,NY
13480,ONEIDA,WATERVILLE,NY
13054,ONEIDA,DURHAMVILLE,NY
14221,ERIE,WILLIAMSVILLE,NY
10552,WESTCHESTER,MOUNT VERNON,NY
11364,QUEENS,BAYSIDE,NY
12786,SULLIVAN,WHITE LAKE,NY
14469,ONTARIO,BLOOMFIELD,NY
10977,ROCKLAND,SPRING VALLEY,NY
12524,DUTCHESS,FISHKILL,NY
78671,ALBANY,STONEWALL,TX
13691,JEFFERSON,THERESA,NY
12919,CLINTON,CHAMPLAIN,NY
11385,QUEENS,GLENDALE,NY
10538,WESTCHESTER,LARCHMONT,NY
13078,ONONDAGA,JAMESVILLE,NY
12569,DUTCHESS,PLEASANT VALLEY,NY
11356,QUEENS,COLLEGE POINT,NY
12157,SCHOHARIE,SCHOHARIE,NY
14903,CHEMUNG,ELMIRA,NY
13224,ONONDAGA,SYRACUSE,NY
11109,QUEENS,LONG ISLAND CITY,NY
13144,OSWEGO,RICHLAND,NY
95436,ALBANY,FORESTVILLE,CA
11713,SUFFOLK,BELLPORT,NY
14541,SENECA,ROMULUS,NY
12095,FULTON,JOHNSTOWN,NY
10803,WESTCHESTER,PELHAM,NY
11792,SUFFOLK,WADING RIVER,NY
10954,ROCKLAND,NANUET,NY
14580,MONROE,WEBSTER,NY
12037,COLUMBIA,CHATHAM,NY
12054,ALBANY,DELMAR,NY
12581,DUTCHESS,STANDFORDVILLE,NY
13827,TIOGA,OWEGO,NY
14168,CATTARAUGUS,VERSAILLES,NY
10462,BRONX,BRONX,NY
14619,MONROE,ROCHESTER,NY
10302,RICHMOND,STATEN ISLAND,NY
12590,DUTCHESS,WAPPINGERS FALLS,NY
11779,SUFFOLK,LAKE RONKONKOMA,NY
10463,BRONX,BRONX,NY
10546,WESTCHESTER,MILLWOOD,NY
10030,NEW YORK,NEW YORK,NY
12206,ALBANY,ALBANY,NY
11210,KINGS,BROOKLYN,NY
14821,STEUBEN,CAMPBELL,NY
14428,MONROE,CHURCHVILLE,NY
14052,ERIE,EAST AURORA,NY
12516,COLUMBIA,COPAKE,NY
10570,WESTCHESTER,PLEASANTVILLE,NY
94515,ALBANY,CALISTOGA,CA
11233,KINGS,BROOKLYN,NY
10580,WESTCHESTER,RYE,NY
11205,KINGS,BROOKLYN,NY
11572,NASSAU,OCEANSIDE,NY
13041,ONONDAGA,CLAY,NY
11217,KINGS,BROOKLYN,NY
12965,ST LAWRENCE,HOPKINTON,NY
11797,NASSAU,WOODBURY,NY
11214,KINGS,BROOKLYN,NY
14032,ERIE,CLARENCE,NY
12090,RENSSELAER,HOOSICK FALLS,NY
12458,ULSTER,NAPANOCH,NY
11769,SUFFOLK,OAKDALE,NY
10704,WESTCHESTER,YONKERS,NY
11204,KINGS,BROOKLYN,NY
12789,SULLIVAN,WOODRIDGE,NY
14521,SENECA,OVID,NY
13037,MADISON,CHITTENANGO,NY
93446,ALBANY,PASO ROBLES,CA
12803,SARATOGA,SOUTH GLENS FALLS,NY
11786,SUFFOLK,SHOREHAM,NY
11710,NASSAU,BELLMORE,NY
10065,NEW YORK,NEW YORK,NY
10005,NEW YORK,NEW YORK,NY
14223,ERIE,TONAWANDA,NY
14712,CHAUTAUQUA,BEMUS POINT,NY
11357,QUEENS,WHITESTONE,NY
94107,ALBANY,SAN FRANCISCO,CA
10007,NEW YORK,NEW YORK,NY
12425,ULSTER,ELLENVILLE,NY
11421,QUEENS,WOODHAVEN,NY
93451,ALBANY,SAN MIGUEL,CA
11231,KINGS,BROOKLYN,NY
10026,NEW YORK,NEW YORK,NY
12209,ALBANY,ALBANY,NY
10962,ROCKLAND,ORANGEBURG,NY
12594,DUTCHESS,DOVER,NY
14063,CHAUTAUQUA,FREDONIA,NY
10473,BRONX,BRONX,NY
12726,SULLIVAN,COCHECTON,NY
13205,ONONDAGA,SYRACUSE,NY
10460,BRONX,BRONX,NY
14207,ERIE,BUFFALO,NY
10006,NEW YORK,NEW YORK,NY
10281,NEW YORK,NEW YORK,NY
11010,NASSAU,FRANKLIN SQUARE,NY
14204,ERIE,BUFFALO,NY
11374,QUEENS,REGO PARK,NY
11729,SUFFOLK,DEER PARK,NY
49686,ALBANY,TRAVERSE CITY,MI
10023,NEW YORK,NEW YORK,NY
10309,RICHMOND,STATEN ISLAND,NY
10075,NEW YORK,NEW YORK,NY
12929,CLINTON,DANNEMORA,NY
14467,MONROE,HENRIETTA,NY
10027,NEW YORK,NEW YORK,NY
11972,SUFFOLK,SPEONK,NY
13679,JEFFERSON,REDWOOD,NY
12586,ORANGE,WALDEN,NY
11105,QUEENS,ASTORIA,NY
14872,CHEMUNG,PINE VALLEY,NY
11545,NASSAU,GLEN HEAD,NY
11354,QUEENS,FLUSHING,NY
14757,CHAUTAUQUA,MAYVILLE,NY
13334,MADISON,EATON,NY
94508,ALBANY,ANGWIN,CA
10710,WESTCHESTER,YONKERS,NY
14219,ERIE,HAMBURG,NY
12533,DUTCHESS,HOPEWELL JUNCTION,NY
11552,NASSAU,WEST HEMPSTEAD,NY
14414,LIVINGSTON,AVON,NY
11798,SUFFOLK,WHEATLEY HEIGHTS,NY
11236,KINGS,BROOKLYN,NY
14616,MONROE,ROCHESTER,NY
11788,SUFFOLK,HAUPPAUGE,NY
11937,SUFFOLK,EAST HAMPTON,NY
13477,ONEIDA,VERNON CENTER,NY
99201,ALBANY,SPOKANE,WA
10607,WESTCHESTER,WHITE PLAINS,NY
11693,QUEENS,ROCKAWAY BEACH,NY
11220,KINGS,BROOKLYN,NY
11429,QUEENS,QUEENS VILLAGE,NY
10953,ORANGE,MOUNTAINVILLE,NY
13902,BROOME,BINGHAMTON,NY
14845,CHEMUNG,HORSEHEADS,NY
12144,RENSSELAER,RENSSELAER,NY
11417,QUEENS,OZONE PARK,NY
14201,ERIE,BUFFALO,NY
13849,OTSEGO,UNADILLA,NY
13830,CHENANGO,OXFORD,NY
11104,QUEENS,SUNNYSIDE,NY
14816,CHEMUNG,BREESPORT,NY
10472,BRONX,BRONX,NY
10509,PUTNAM,BREWSTER,NY
12529,COLUMBIA,HILLSDALE,NY
12721,ORANGE,BLOOMINGBURG,NY
97115,ALBANY,DUNDEE,OR
13208,ONONDAGA,SYRACUSE,NY
14212,ERIE,BUFFALO,NY
13905,BROOME,BINGHAMTON,NY
14822,ALLEGANY,CANASERAGA,NY
13658,ST LAWRENCE,LISBON,NY
13662,ST LAWRENCE,MASSENA,NY
12942,ESSEX,KEENE,NY
14615,MONROE,ROCHESTER,NY
13660,ST LAWRENCE,MADRID,NY
14502,WAYNE,MACEDON,NY
11965,SUFFOLK,SHELTER ISLAND HGTS,NY
10031,NEW YORK,NEW YORK,NY
11735,NASSAU,FARMINGDALE,NY
12465,ULSTER,PINE HILL,NY
10526,WESTCHESTER,GOLDENS BRIDGE,NY
11377,QUEENS,WOODSIDE,NY
13304,ONEIDA,BARNEVELD,NY
12603,DUTCHESS,POUGHKEEPSIE,NY
12833,SARATOGA,GREENFIELD CENTER,NY
12025,FULTON,BROADALBIN,NY
11967,SUFFOLK,SHIRLEY,NY
13327,LEWIS,CROGHAN,NY
13069,OSWEGO,FULTON,NY
12210,ALBANY,ALBANY,NY
11793,NASSAU,WANTAGH,NY
13493,OSWEGO,WILLIAMSTOWN,NY
13617,ST LAWRENCE,CANTON,NY
13202,ONONDAGA,SYRACUSE,NY
11579,NASSAU,SEA CLIFF,NY
12749,SULLIVAN,KAUNEONGA LAKE,NY
14478,YATES,KEUKA PARK,NY
14526,MONROE,PENFIELD,NY
12563,PUTNAM,PATTERSON,NY
11770,SUFFOLK,OCEAN BEACH,NY
12549,ORANGE,MONTGOMERY,NY
14572,STEUBEN,WAYLAND,NY
11021,NASSAU,GREAT NECK,NY
10474,BRONX,BRONX,NY
12414,GREENE,CATSKILL,NY
13748,BROOME,CONKLIN,NY
12760,DELAWARE,LONG EDDY,NY
14882,TOMPKINS,LANSING,NY
11952,SUFFOLK,MATTITUCK,NY
10925,ORANGE,GREENWOOD LAKE,NY
11753,NASSAU,JERICHO,NY
12992,CLINTON,WEST CHAZY,NY
13619,JEFFERSON,CARTHAGE,NY
13017,MADISON,CHITTENANGO,NY
11514,NASSAU,CARLE PLACE,NY
10974,ROCKLAND,SLOATSBURG,NY
14769,CHAUTAUQUA,PORTLAND,NY
13809,CHENANGO,MOUNT UPTON,NY
10128,NEW YORK,NEW YORK,NY
14411,ORLEANS,ALBION,NY
14608,MONROE,ROCHESTER,NY
13354,ONEIDA,HOLLAND PATENT,NY
11722,SUFFOLK,CENTRAL ISLIP,NY
10989,ROCKLAND,VALLEY COTTAGE,NY
10314,RICHMOND,STATEN ISLAND,NY
12733,SULLIVAN,FALLSBURG,NY
10543,WESTCHESTER,MAMARONECK,NY
14724,CHAUTAUQUA,CLYMER,NY
13760,BROOME,ENDICOTT,NY
11560,NASSAU,LOCUST VALLEY,NY
13360,HAMILTON,INLET,NY
13160,CAYUGA,UNION SPRINGS,NY
11704,SUFFOLK,W BABYLON,NY
14564,ONTARIO,VICTOR,NY
10533,WESTCHESTER,IRVINGTON,NY
14216,ERIE,BUFFALO,NY
12962,CLINTON,MORRISONVILLE,NY
11762,NASSAU,MASSAPEQUA PARK,NY
14729,CATTARAUGUS,EAST OTTO,NY
12776,SULLIVAN,ROSCOE,NY
14818,SCHUYLER,BURDETT,NY
10310,RICHMOND,STATEN ISLAND,NY
13166,CAYUGA,WEEDSPORT,NY
11726,SUFFOLK,COPIAGUE,NY
10020,NEW YORK,NEW YORK,NY
14454,LIVINGSTON,GENESEO,NY
14144,RENSSELAER,RENSSELAER,NY
12108,HAMILTON,LAKE PLEASANT,NY
12957,FRANKLIN,MOIRA,NY
14543,MONROE,RUSH,NY
10306,RICHMOND,STATEN ISLAND,NY
14006,ERIE,ANGOLA,NY
10922,ORANGE,FORT MONTGOMERY,NY
13350,HERKIMER,HERKIMER,NY
11940,SUFFOLK,E MORICHES,NY
14893,SCHUYLER,WAYNE,NY
11557,NASSAU,HEWLETT,NY
14874,STEUBEN,PULTENEY,NY
13646,ST LAWRENCE,HAMMOND,NY
12783,SULLIVAN,SWAN LAKE,NY
11518,NASSAU,EAST ROCKAWAY,NY
14211,ERIE,BUFFALO,NY
12538,DUTCHESS,HYDE PARK,NY
93927,ALBANY,GREENFIELD,CA
13068,TOMPKINS,FREEVILLE,NY
12547,ULSTER,MILTON,NY
14167,WYOMING,VARYSBURG,NY
13339,MONTGOMERY,FORT PLAIN,NY
10505,WESTCHESTER,BALDWIN PLACE,NY
14870,STEUBEN,PAINTED POST,NY
11747,SUFFOLK,MELVILLE,NY
12502,COLUMBIA,ANCRAM,NY
14012,NIAGARA,BARKER,NY
11419,QUEENS,RICHMOND HILL,NY
93455,ALBANY,SANTA MARIA,CA
14210,ERIE,BUFFALO,NY
12477,ULSTER,SAUGERTIES,NY
13732,TIOGA,APALACHIN,NY
11598,NASSAU,WOODMERE,NY
12758,SULLIVAN,LIVINGSTON MANOR,NY
10805,WESTCHESTER,NEW ROCHELLE,NY
14889,CHEMUNG,VAN ETTEN,NY
11977,SUFFOLK,WESTHAMPTON,NY
49408,ALBANY,FENNVILLE,MI
13324,HERKIMER,COLD BROOK,NY
11935,SUFFOLK,CUTCHOGUE,NY
14516,WAYNE,HURON,NY
14837,YATES,DUNDEE,NY
14004,ERIE,ALDEN,NY
12986,FRANKLIN,TUPPER LAKE,NY
12211,ALBANY,LOUDONVILLE,NY
14519,WAYNE,ONTARIO,NY
12589,ULSTER,WALLKILL,NY
10541,PUTNAM,MAHOPAC,NY
13204,ONONDAGA,SYRACUSE,NY
13424,ONEIDA,ORISKANY,NY
13165,SENECA,WATERLOO,NY
13206,ONONDAGA,SYRACUSE,NY
10303,RICHMOND,STATEN ISLAND,NY
12525,ULSTER,GARDINER,NY
11228,KINGS,BROOKLYN,NY
10518,WESTCHESTER,CROSS RIVER,NY
13148,SENECA,SENECA FALLS,NY
94710,ALBANY,BERKELEY,CA
14136,CHAUTAUQUA,SILVER CREEK,NY
10705,WESTCHESTER,YONKERS,NY
12775,SULLIVAN,ROCK HILL,NY
14530,WYOMING,PERRY,NY
12307,SCHENECTADY,SCHENECTADY,NY
12203,ALBANY,ALBANY,NY
93924,ALBANY,CARMEL VALLEY,CA
12567,DUTCHESS,PINE PLAINS,NY
14043,ERIE,DEPEW,NY
10470,BRONX,BRONX,NY
14548,ONTARIO,SHORTSVILLE,NY
11705,SUFFOLK,BAYPORT,NY
12466,ULSTER,PORT EWEN,NY
13495,ONEIDA,YORKVILLE,NY
14174,NIAGARA,YOUNGSTOWN,NY
10603,WESTCHESTER,WHITE PLAINS,NY
14145,WYOMING,STRYKERSVILLE,NY
95442,ALBANY,GLEN ELLEN,CA
12168,RENSSELAER,STEPHENTOWN,NY
13651,JEFFERSON,HENDERSON HARBOR,NY
14001,ERIE,AKRON,NY
14722,CHAUTAUQUA,CHAUTAUQUA,NY
14304,NIAGARA,NIAGARA FALLS,NY
12207,ALBANY,ALBANY,NY
12019,SARATOGA,CLIFTON PARK,NY
11931,SUFFOLK,AQUEBOGUE,NY
10004,NEW YORK,NEW YORK,NY
11961,SUFFOLK,RIDGE,NY
12790,SULLIVAN,WURTSBORO,NY
11946,SUFFOLK,HAMPTON BAYS,NY
14720,CHAUTAUQUA,CELORON,NY
12468,GREENE,PRATTSVILLE,NY
10976,ROCKLAND,SPARKILL,NY
12918,CLINTON,CADYVILLE,NY
14814,CHEMUNG,BIG FLATS,NY
13066,ONONDAGA,FAYETTEVILLE,NY
14416,GENESEE,BERGEN,NY
10506,WESTCHESTER,BEDFORD,NY
13057,ONONDAGA,EAST SYRACUSE,NY
12835,SARATOGA,HADLEY,NY
10964,ROCKLAND,PALISADES,NY
13648,LEWIS,HARRISVILLE,NY
13212,ONONDAGA,SYRACUSE,NY
12831,SARATOGA,GANSEVOORT,NY
11776,SUFFOLK,PORT JEFFERSON STATIO,NY
13667,ST LAWRENCE,NORFOLK,NY
14807,STEUBEN,ARKPORT,NY
11553,NASSAU,UNIONDALE,NY
11756,NASSAU,LEVITTOWN,NY
12582,DUTCHESS,STORMVILLE,NY
10927,ROCKLAND,HAVERSTRAW,NY
12042,GREENE,CLIMAX,NY
12498,ULSTER,WOODSTOCK,NY
12568,ULSTER,PLATTEKILL,NY
13325,LEWIS,CONSTABLEVILLE,NY
14750,CHAUTAUQUA,LAKEWOOD,NY
14470,ORLEANS,HOLLEY,NY
14228,ERIE,AMHERST,NY
13850,BROOME,VESTAL,NY
11428,QUEENS,QUEENS VILLAGE,NY
10983,ROCKLAND,TAPPAN,NY
10308,RICHMOND,STATEN ISLAND,NY
94562,ALBANY,OAKVILLE,CA
97113,ALBANY,CORNELIUS,OR
10469,BRONX,BRONX,NY
11746,SUFFOLK,HUNTINGTON STATION,NY
14618,MONROE,ROCHESTER,NY
14031,ERIE,CLARENCE,NY
11516,NASSAU,CEDARHURST,NY
97862,ALBANY,MILTON FREEWATER,OR
12504,DUTCHESS,ANNANDALE-ON-HUDSON,NY
11412,QUEENS,ST ALBANS,NY
14604,MONROE,ROCHESTER,NY
11436,QUEENS,S OZONE PARK,NY
14305,NIAGARA,NIAGARA FALLS,NY
12933,CLINTON,ELLENBURG,NY
13032,MADISON,CANASTOTA,NY
95251,ALBANY,VALLECITO,CA
11933,SUFFOLK,BAITING HOLLOW,NY
14534,MONROE,PITTSFORD,NY
11371,ALBANY,FLUSHING,NY
14813,ALLEGANY,BELMONT,NY
12431,GREENE,FREEHOLD,NY
13074,OSWEGO,HANNIBAL,NY
10913,ROCKLAND,BLAUVELT,NY
10589,WESTCHESTER,SOMERS,NY
11951,SUFFOLK,MASTIC BEACH,NY
14605,MONROE,ROCHESTER,NY
11783,NASSAU,SEAFORD,NY
13343,LEWIS,GLENFIELD,NY
98072,ALBANY,WOODINVILLE,WA
10282,NEW YORK,NEW YORK,NY
11934,SUFFOLK,CENTER MORICHES,NY
11420,QUEENS,JAMAICA,NY
14510,LIVINGSTON,MOUNT MORRIS,NY
13812,TIOGA,NICHOLS,NY
12436,GREENE,HAINES FALLS,NY
12791,SULLIVAN,YOUNGSVILLE,NY
10105,NEW YORK,NEW YORK,NY
14512,ONTARIO,NAPLES,NY
93447,ALBANY,PASO ROBLES,CA
10520,WESTCHESTER,CROTON ON HUDSON,NY
11727,SUFFOLK,CORAM,NY
10604,WESTCHESTER,WEST HARRISON,NY
97111,ALBANY,CARLTON,OR
11703,SUFFOLK,NORTH BABYLON,NY
14086,ERIE,LANCASTER,NY
10931,ROCKLAND,HILLBURN,NY
12047,ALBANY,COHOES,NY
97370,ALBANY,PHILOMATH,OR
11716,SUFFOLK,BOHEMIA,NY
12061,RENSSELAER,EAST GREENBUSH,NY
11565,NASSAU,MALVERNE,NY
14072,ERIE,GRAND ISLAND,NY
54201,ALBANY,ALGOMA,WI
12583,DUTCHESS,TIVOLI,NY
12754,SULLIVAN,LIBERTY,NY
13052,MADISON,DE RUYTER,NY
11370,QUEENS,JACKSON HEIGHTS,NY
14480,LIVINGSTON,LAKEVILLE,NY
10530,WESTCHESTER,HARTSDALE,NY
14024,WYOMING,BLISS,NY
11702,SUFFOLK,BABYLON,NY
14070,ERIE,GOWANDA,NY
10459,BRONX,BRONX,NY
12878,WARREN,STONY CREEK,NY
12486,ULSTER,TILLSON,NY
11978,SUFFOLK,WESTHAMPTON BEACH,NY
14030,ERIE,CHAFFEE,NY
14730,CATTARAUGUS,EAST RANDOLPH,NY
12186,ALBANY,VOORHEESVILLE,NY
13862,BROOME,WHITNEY POINT,NY
12170,SARATOGA,STILLWATER,NY
13459,SCHOHARIE,SHARON SPRINGS,NY
14711,ALLEGANY,BELFAST,NY
10952,ROCKLAND,AIRMONT,NY
95469,ALBANY,POTTER VALLEY,CA
12077,ALBANY,GLENMONT,NY
13207,ONONDAGA,SYRACUSE,NY
10928,ORANGE,HIGHLAND FALLS,NY
14886,TOMPKINS,TRUMANSBURG,NY
11416,QUEENS,OZONE PARK,NY
11958,SUFFOLK,PECONIC,NY
11751,SUFFOLK,ISLIP,NY
11230,KINGS,BROOKLYN,NY
12542,ULSTER,MARLBORO,NY
11763,SUFFOLK,MEDFORD,NY
13053,TOMPKINS,DRYDEN,NY
14172,NIAGARA,WILSON,NY
11362,QUEENS,DOUGLASTON,NY
13335,OTSEGO,EDMESTON,NY
12564,DUTCHESS,PAWLING,NY
10514,WESTCHESTER,CHAPPAQUA,NY
14051,ERIE,EAST AMHERST,NY
10547,WESTCHESTER,MOHEGAN LAKE,NY
14206,ERIE,BUFFALO,NY
10471,BRONX,BRONX,NY
11413,QUEENS,LAURELTON,NY
13494,ONEIDA,WOODGATE,NY
10516,PUTNAM,COLD SPRING,NY
14506,MONROE,MENDON,NY
14878,SCHUYLER,ROCK STREAM,NY
14733,CHAUTAUQUA,FALCONER,NY
14105,NIAGARA,MIDDLEPORT,NY
13312,LEWIS,BRANTINGHAM,NY
14445,MONROE,EAST ROCHESTER,NY
95449,ALBANY,HOPLAND,CA
12501,DUTCHESS,AMENIA,NY
10956,ROCKLAND,NEW CITY,NY
11782,SUFFOLK,SAYVILLE,NY
13033,CAYUGA,CATO,NY
10706,WESTCHESTER,HASTINGS ON HUDSON,NY
12916,FRANKLIN,BRUSHTON,NY
92924,ALBANY,CARMEL VALLEY,CA
12423,GREENE,E DURHAM,NY
12732,SULLIVAN,ELDRED,NY
12474,DELAWARE,ROXBURY,NY
10987,ORANGE,TUXEDO PARK,NY
12852,ESSEX,NEWCOMB,NY
14756,CHAUTAUQUA,MAPLE SPRINGS,NY
11369,QUEENS,EAST ELMHURST,NY
11795,SUFFOLK,WEST ISLIP,NY
14808,STEUBEN,N COHOCTON,NY
14902,CHEMUNG,ELMIRA,NY
11422,QUEENS,ROSEDALE,NY
10171,NEW YORK,NEW YORK,NY
11963,SUFFOLK,SAG HARBOR,NY
14838,CHEMUNG,ERIN,NY
14860,SENECA,LODI,NY
11694,QUEENS,ROCKAWAY PARK,NY
14610,MONROE,ROCHESTER,NY
10920,ROCKLAND,CONGERS,NY
12846,WARREN,LAKE LUZERNE,NY
13408,MADISON,MORRISVILLE,NY
12404,ULSTER,ACCORD,NY
11360,QUEENS,BAYSIDE,NY
14613,MONROE,ROCHESTER,NY
11752,SUFFOLK,ISLIP TERRACE,NY
14617,MONROE,IRONDEQUOIT,NY
14894,CHEMUNG,WELLSBURG,NY
14753,CATTARAUGUS,LIMESTONE,NY
10583,WESTCHESTER,SCARSDALE,NY
11980,SUFFOLK,YAPHANK,NY
10918,ORANGE,CHESTER,NY
13209,ONONDAGA,SOLVAY,NY
12722,SULLIVAN,BURLINGHAM,NY
14880,ALLEGANY,SCIO,NY
14227,ERIE,CHEEKTOWAGA,NY
14904,CHEMUNG,ELMIRA,NY
12522,DUTCHESS,DOVER PLAINS,NY
95452,ALBANY,KENWOOD,CA
11771,NASSAU,OYSTER BAY,NY
93101,ALBANY,SANTA BARBARA,CA
11724,SUFFOLK,COLD SPRING HARBOR,NY
97101,ALBANY,AMITY,OR
10039,NEW YORK,NEW YORK,NY
95012,ALBANY,CASTROVILLE,CA
10178,NEW YORK,NEW YORK,NY
13143,WAYNE,RED CREEK,NY
14606,MONROE,GATES,NY
13357,HERKIMER,LLION,NY
11742,SUFFOLK,HOLTSVILLE,NY
12832,WASHINGTON,GRANVILLE,NY
14782,CHAUTAUQUA,SINCLAIRVILLE,NY
12136,COLUMBIA,OLD CHATHAM,NY
12472,ULSTER,ROSENDALE,NY
13605,JEFFERSON,ADAMS,NY
12885,WARREN,WARRENSBURG,NY
10968,ROCKLAND,PIERMONT,NY
14026,ERIE,BOWMANSVILLE,NY
12592,DUTCHESS,WASSAIC,NY
13323,ONEIDA,CLINTON,NY
10594,WESTCHESTER,THORNWOOD,NY
13159,ONONDAGA,TULLY,NY
14059,ERIE,ELMA,NY
12580,DUTCHESS,STAATSBURG,NY
13407,HERKIMER,MOHAWK,NY
10576,WESTCHESTER,POUND RIDGE,NY
10504,WESTCHESTER,ARMONK,NY
12496,GREENE,WINDHAM,NY
12302,SCHENECTADY,GLENVILLE,NY
77808,ALBANY,BRYAN,TX
12969,FRANKLIN,OWLS HEAD,NY
10168,NEW YORK,NEW YORK,NY
11932,SUFFOLK,AMAGANSETT,NY
10930,ORANGE,HIGHLAND MILLS,NY
14218,ERIE,LACKAWANNA,NY
12960,ESSEX,MORIAH,NY
12198,RENSSELAER,WYNANTSKILL,NY
12140,RENSSELAER,POESTENKILL,NY
94573,ALBANY,RUTHERFORD,CA
13313,ONEIDA,BRIDGEWATER,NY
14847,SENECA,INTERLAKEN,NY
